year,fips,annual_avg_emplvl,annual_avg_wkly_wage,total_annual_wages,annual_avg_estabs
2015,19047,774,438,17618939,63
2015,19049,5966,499,154759785,270
2015,19051,241,402,5039513,29
2015,19053,234,357,4349849,25
2015,19055,669,474,16493418,55
2015,19057,3095,467,75091747,198
2015,19059,1293,539,36272101,116
2015,19061,6914,462,166229537,422
2015,19063,473,418,10291627,45
2015,19065,842,421,18431025,88
2015,19067,758,427,16813664,57
2015,19069,340,430,7598268,40
2015,19071,565,450,13206475,30
2015,19073,516,370,9915858,40
2015,19075,376,376,7353098,33
2015,19077,282,379,5564263,32
2015,19079,701,425,15477017,60
2015,19081,315,444,7269611,38
2015,19083,898,451,21067831,80
2015,19085,538,593,16586440,50
2015,19087,965,461,23149046,63
2015,19089,399,468,9720852,48
2015,19091,476,400,9912869,42
2015,19093,302,430,6746294,35
2015,19095,1337,334,23204512,127
2015,19097,931,482,23337031,75
2015,19099,1461,437,33212127,105
2015,19101,926,475,22872324,80
2015,19103,9228,490,235063524,507
2015,19105,891,555,25700298,70
2015,19107,241,308,3852862,30
2015,19109,812,461,19458102,83
2015,19111,2025,454,47791599,144
2015,19113,13650,513,363872928,739
2015,19115,227,373,4410942,24
2015,19117,461,376,9005092,28
2015,19119,354,406,7481646,46
2015,19121,671,402,14043258,55
2015,19123,1120,402,23424848,93
2015,19125,1458,463,35120698,115
2015,19127,2053,443,47253516,137
2015,19129,318,450,7432446,30
2015,19131,348,321,5796590,51
2015,19133,381,432,8547617,43
2015,19135,274,425,6056550,29
2015,19137,564,387,11349836,44
2015,19139,2155,451,50526436,138
2015,19141,757,397,15613645,81
2015,19143,154,477,3813934,18
2015,19145,630,436,14305350,65
2015,19147,350,446,8114722,39
2015,19149,1046,468,25421640,97
2015,19151,245,458,5835661,32
2015,19153,30602,558,887276218,1633
2015,19155,6028,470,147299966,299
2015,19157,877,418,19066089,74
2015,19159,176,403,3680739,21
2015,19161,310,415,6684653,47
2015,19163,12274,512,327066661,691
2015,19165,580,456,13764521,50
2015,19167,1659,433,37401305,157
2015,19169,5031,443,115908240,294
2015,19171,521,400,10838135,51
2015,19173,153,408,3254484,19
2015,19175,775,468,18876002,55
2015,19177,212,356,3916174,22
2015,19179,2395,446,55548048,136
2015,19181,1805,471,44188650,94
2015,19183,1030,429,22972252,88
2015,19185,215,385,4305231,23
2015,19187,2584,447,60088803,167
2015,19189,549,511,14604304,55
2015,19191,1187,472,29144583,116
2015,19193,7855,476,194360129,451
2015,19195,167,365,3158680,21
2015,19197,518,394,10618555,54
2015,20001,557,428,12410122,55
2015,20003,372,532,10294716,29
2015,20005,548,409,11655721,39
2015,20007,186,369,3571579,26
2015,20009,1669,512,44383442,120
2015,20011,640,400,13295605,49
2015,20013,487,545,13778754,36
2015,20015,2115,501,55111699,161
2015,20017,48,292,724359,8
2015,20019,96,322,1608748,14
2015,20021,516,444,11900674,55
2015,20023,60,306,950050,15
2015,20025,56,393,1143714,9
2015,20027,390,369,7493251,31
2015,20029,475,441,10883790,46
2015,20031,420,389,8501759,41
2015,20033,87,344,1552006,13
2015,20035,1441,445,33352370,108
2015,20037,1853,413,39773987,155
2015,20039,69,395,1415582,14
2015,20041,718,412,15393005,69
2015,20043,148,367,2828694,23
2015,20045,5971,422,131165049,352
2015,20047,79,319,1305108,11
2015,20049,46,351,845078,10
2015,20051,2215,489,56382666,184
2015,20053,224,349,4054331,24
2015,20055,2639,452,62010602,166
2015,20057,1699,479,42346369,129
2015,20059,1089,417,23593773,85
2015,20061,1306,440,29864911,94
2015,20063,168,524,4567906,17
2015,20065,77,504,2007310,17
2015,20067,301,390,6097642,32
2015,20069,165,413,3534667,24
2015,20071,114,455,2685275,7
2015,20073,164,298,2538916,25
2015,20075,67,421,1475070,11
2015,20077,233,399,4829187,31
2015,20079,1591,430,35543716,99
2015,20081,64,377,1257432,10
2015,20083,35,383,692417,9
2015,20085,409,412,8760403,40
2015,20087,331,319,5494873,47
2015,20089,59,309,938697,13
2015,20091,37416,578,1125443869,1841
2015,20093,114,349,2079052,10
2015,20095,190,443,4373174,24
2015,20097,0,0,0,12
2015,20099,966,402,20183879,85
2015,20101,29,402,613293,8
2015,20103,2139,473,52565392,155
2015,20105,64,271,897636,14
2015,20107,248,345,4454507,32
2015,20109,127,463,3056432,15
2015,20111,1802,400,37500587,133
2015,20113,1191,453,28052447,106
2015,20115,312,446,7242567,37
2015,20117,570,427,12651999,56
2015,20119,132,300,2059432,17
2015,20121,966,487,24436920,72
2015,20123,409,521,11067019,43
2015,20125,1507,434,34045894,133
2015,20127,160,357,2980391,22
2015,20129,103,489,2623303,13
2015,20131,489,369,9389859,53
2015,20133,800,453,18862460,75
2015,20135,92,370,1761675,18
2015,20137,210,525,5745367,27
2015,20139,373,332,6446065,48
2015,20141,214,365,4066437,31
2015,20143,130,322,2181050,18
2015,20145,194,410,4136114,22
2015,20147,210,416,4545573,28
2015,20149,1332,566,39217745,80
2015,20151,665,485,16764864,45
2015,20153,88,388,1767026,11
2015,20155,3060,457,72767074,220
2015,20157,206,392,4187135,30
2015,20159,328,359,6131862,37
2015,20161,3629,382,72164074,220
2015,20163,203,279,2948818,30
2015,20165,72,310,1150978,7
2015,20167,261,336,4554550,32
2015,20169,4103,463,98883758,233
2015,20171,230,349,4179192,26
2015,20173,28868,511,767530644,1602
2015,20175,1368,443,31551345,96
2015,20177,9672,449,225827644,609
2015,20179,104,375,2033922,16
2015,20181,385,456,9134947,32
2015,20183,134,373,2594750,22
2015,20185,61,338,1062010,12
2015,20187,39,509,1025057,7
2015,20189,151,578,4522367,14
2015,20191,656,440,15013158,59
2015,20193,654,442,15020594,51
2015,20195,98,445,2261874,21
2015,20197,71,297,1092529,16
2015,20199,36,388,730266,6
2015,20201,155,323,2598678,30
2015,20203,47,460,1113254,11
2015,20205,260,353,4756882,37
2015,20207,84,434,1905151,14
2015,20209,7986,528,219481730,481
2015,20999,0,0,0,103
2015,21001,606,466,14669655,62
2015,21003,421,420,9204439,54
2015,21005,751,428,16696305,52
2015,21007,172,602,5364745,27
2015,21009,2499,476,61867258,190
2015,21011,119,437,2709456,29
2015,21013,1556,421,34092946,128
2015,21015,8960,521,242836871,478
2015,21017,921,566,27115062,65
2015,21019,3633,476,89952985,252
2015,21021,1621,563,47420528,119
2015,21023,95,393,1945726,16
2015,21025,507,430,11352323,44
2015,21027,528,442,12152195,60
2015,21029,1671,440,38202072,146
2015,21031,185,402,3864578,27
2015,21033,714,466,17308561,63
2015,21035,1895,454,44694865,157
2015,21037,3970,502,103671169,244
2015,21039,107,402,2234664,14
2015,21041,628,475,15509676,51
2015,21043,1506,517,40504711,109
2015,21045,349,397,7203784,55
2015,21047,2977,485,75129572,251
2015,21049,1641,480,40962906,128
2015,21051,627,470,15316482,64
2015,21053,382,389,7742225,43
2015,21055,230,366,4375246,23
2015,21057,185,419,4030599,27
2015,21059,5868,489,149339200,418
2015,21061,144,366,2739433,22
2015,21063,56,371,1083161,10
2015,21065,334,430,7484588,42
2015,21067,21207,521,574804658,1238
2015,21069,431,458,10284591,55
2015,21071,1443,494,37094850,158
2015,21073,2624,480,65443806,184
2015,21075,403,431,9034781,37
2015,21077,203,402,4235330,21
2015,21079,164,435,3713780,36
2015,21081,876,539,24557891,74
2015,21083,1426,508,37641408,132
2015,21085,998,407,21106382,108
2015,21087,204,425,4519177,26
2015,21089,1081,458,25719006,99
2015,21091,131,397,2714803,18
2015,21093,5760,482,144481550,419
2015,21095,917,422,20124558,103
2015,21097,569,413,12200546,47
2015,21099,405,366,7709708,63
2015,21101,2156,516,57872837,161
2015,21103,298,377,5849540,38
2015,21105,83,420,1805768,13
2015,21107,2224,512,59181767,180
2015,21109,177,376,3464484,25
2015,21111,44355,547,1262195014,2901
2015,21113,2615,555,75411759,150
2015,21115,1435,442,32970417,97
2015,21117,5616,519,151549948,425
2015,21119,240,460,5729505,35
2015,21121,1290,434,29096798,115
2015,21123,211,441,4831970,25
2015,21125,3355,512,89400033,244
2015,21127,603,443,13868440,48
2015,21129,221,460,5276845,21
2015,21131,182,388,3676658,23
2015,21133,635,441,14565178,68
2015,21135,230,319,3814130,34
2015,21137,560,413,12033272,67
2015,21139,205,387,4121401,32
2015,21141,837,479,20873293,88
2015,21143,201,396,4147033,24
2015,21145,6454,482,161688574,433
2015,21147,305,440,6973736,42
2015,21149,249,511,6608553,28
2015,21151,4095,456,97166732,300
2015,21153,201,406,4235361,36
2015,21155,660,420,14422680,72
2015,21157,1229,521,33267290,110
2015,21159,373,399,7740357,41
2015,21161,1320,516,35396572,94
2015,21163,611,463,14697328,65
2015,21165,92,310,1482016,13
2015,21167,703,518,18919876,57
2015,21169,183,451,4296902,26
2015,21171,417,432,9381344,46
2015,21173,1657,471,40588585,119
2015,21175,340,409,7227296,41
2015,21177,1139,483,28618670,103
2015,21179,1774,496,45753016,161
2015,21181,108,311,1756037,16
2015,21183,732,461,17535021,74
2015,21185,1378,542,38842363,114
2015,21187,157,416,3401045,23
2015,21189,0,0,0,9
2015,21191,213,317,3504408,25
2015,21193,1820,485,45876582,147
2015,21195,3837,467,93219720,280
2015,21197,407,413,8759742,46
2015,21199,3266,491,83337821,294
2015,21201,0,0,0,3
2015,21203,328,397,6771969,46
2015,21205,1371,444,31651272,103
2015,21207,819,453,19275682,84
2015,21209,1806,461,43312243,129
2015,21211,2164,485,54603558,165
2015,21213,1398,493,35866259,67
2015,21215,229,483,5760335,29
2015,21217,1381,459,32961766,121
2015,21219,283,371,5457027,35
2015,21221,569,353,10453162,43
2015,21223,85,270,1195810,14
2015,21225,526,425,11630379,50
2015,21227,7524,469,183568746,538
2015,21229,254,416,5496051,37
2015,21231,738,430,16510530,65
2015,21233,320,465,7745088,44
2015,21235,1409,491,35986012,134
2015,21237,166,420,3634126,27
2015,21239,897,491,22889563,63
2015,21999,1162,769,46466912,186
2015,22001,2350,440,53762843,198
2015,22003,643,410,13701282,74
2015,22005,5962,504,156192045,386
2015,22007,508,443,11697955,40
2015,22009,1489,434,33575114,152
2015,22011,1204,421,26379369,102
2015,22013,309,383,6155894,40
2015,22015,7124,499,184905154,462
2015,22017,13393,539,375437270,927
2015,22019,10745,503,281044022,795
2015,22021,237,368,4538358,27
2015,22023,0,0,0,17
2015,22025,326,348,5883624,34
2015,22027,302,504,7920794,39
2015,22029,856,505,22477050,72
2015,22031,823,514,21986521,75
2015,22033,27848,547,792515142,1851
2015,22035,227,446,5271657,24
2015,22037,337,445,7803618,39
2015,22039,1010,432,22702110,115
2015,22041,926,453,21816214,76
2015,22043,255,381,5051254,34
2015,22045,3635,545,102963142,286
2015,22047,1007,455,23810361,85
2015,22049,487,394,9987308,38
2015,22051,28794,561,840700759,1858
2015,22053,1326,438,30194546,111
2015,22055,17771,546,504636340,1142
2015,22057,3868,452,90890313,277
2015,22059,545,436,12366706,50
2015,22061,2349,488,59590041,185
2015,22063,5037,432,113068607,317
2015,22065,389,442,8938925,38
2015,22067,941,449,21977783,81
2015,22069,1628,419,35511921,137
2015,22071,15397,523,418973371,1424
2015,22073,9679,476,239524335,711
2015,22075,0,0,0,60
2015,22077,903,440,20655865,68
2015,22079,7722,493,197860522,569
2015,22081,224,392,4567772,22
2015,22083,808,533,22381433,72
2015,22085,820,442,18828826,84
2015,22087,1558,431,34894775,143
2015,22089,1648,597,51108813,130
2015,22091,140,377,2751960,19
2015,22093,627,400,13035723,59
2015,22095,1816,531,50146975,123
2015,22097,4074,543,115008675,311
2015,22099,1845,458,43979276,144
2015,22101,2434,489,61899477,200
2015,22103,13516,509,357957817,946
2015,22105,6859,503,179500585,444
2015,22107,92,459,2190125,18
2015,22109,7087,529,194774874,487
2015,22111,604,501,15741844,61
2015,22113,2027,478,50431855,182
2015,22115,1546,469,37660234,128
2015,22117,1315,433,29593869,147
2015,22119,1870,443,43101661,151
2015,22121,1082,474,26640812,83
2015,22123,355,437,8066236,30
2015,22125,313,422,6871448,30
2015,22127,451,429,10049502,41
2015,22999,847,958,42224214,128
2015,23001,6278,502,163784315,434
2015,23003,4050,458,96373043,326
2015,23005,22039,533,610374412,1410
2015,23007,1690,454,39888064,157
2015,23009,3500,537,97715583,344
2015,23011,8238,535,229062221,526
2015,23013,2766,477,68577577,248
2015,23015,1771,487,44831261,204
2015,23017,2346,476,58059081,226
2015,23019,11049,493,283152378,686
2015,23021,862,501,22465187,77
2015,23023,1779,494,45687630,132
2015,23025,2182,454,51454277,188
2015,23027,1489,470,36356645,157
2015,23029,1648,447,38337635,143
2015,23031,9639,506,253763879,851
2015,23999,250,823,10697638,62
2015,24001,3764,456,89203377,271
2015,24003,32947,578,990971428,1963
2015,24005,47996,575,1436078608,2696
2015,24009,3014,522,81820605,200
2015,24011,1350,529,37125195,88
2015,24013,8350,527,228886510,506
2015,24015,3709,490,94553467,268
2015,24017,8246,513,220055586,488
2015,24019,1085,446,25182798,103
2015,24021,12667,589,387869719,752
2015,24023,1723,468,41964583,125
2015,24025,12501,523,340276096,722
2015,24027,16924,651,573061944,895
2015,24029,972,476,24036049,89
2015,24031,45828,662,1576774521,2558
2015,24033,39427,584,1197247321,2327
2015,24035,2669,443,61532405,205
2015,24037,4566,488,115788418,301
2015,24039,434,437,9845838,67
2015,24041,2488,522,67472611,217
2015,24043,10792,535,300211629,617
2015,24045,6305,511,167679883,368
2015,24047,3627,455,85803111,366
2015,24510,16363,536,456440439,1950
2015,24999,1744,1380,125158167,422
2015,25001,15415,590,473109366,1440
2015,25003,8584,532,237487287,640
2015,25005,33187,544,938635190,2131
2015,25007,1325,750,51686110,203
2015,25009,38187,600,1192068449,2604
2015,25011,2898,552,83143076,240
2015,25013,22007,549,628326117,1524
2015,25015,7381,538,206653100,520
2015,25017,78078,612,2486768314,4928
2015,25019,1053,841,46077198,165
2015,25021,42759,633,1407427826,2503
2015,25023,27243,581,822735532,1816
2015,25025,35093,701,1279798858,2477
2015,25027,39064,553,1124193605,2476
2015,25999,1043,1697,92035617,285
2015,26001,262,422,5738413,32
2015,26003,215,404,4516101,34
2015,26005,3379,554,97294955,264
2015,26007,1950,478,48489032,115
2015,26009,610,439,13922233,68
2015,26011,551,415,11908045,45
2015,26013,167,485,4203602,26
2015,26015,1201,416,25942602,113
2015,26017,5081,476,125687615,322
2015,26019,601,438,13706348,66
2015,26021,6481,472,158920174,476
2015,26023,1494,525,40770615,116
2015,26025,5612,498,145398359,372
2015,26027,709,496,18269396,96
2015,26029,883,453,20812347,106
2015,26031,1348,446,31288815,128
2015,26033,1684,438,38365046,131
2015,26035,929,462,22350881,88
2015,26037,2321,541,65308190,132
2015,26039,461,476,11395420,46
2015,26041,2106,447,48988410,148
2015,26043,1828,483,45897312,125
2015,26045,4880,497,126126033,241
2015,26047,2686,546,76225303,217
2015,26049,19791,596,612972130,1154
2015,26051,746,543,21076035,58
2015,26053,692,431,15506857,61
2015,26055,7439,543,210018378,462
2015,26057,1238,465,29934217,102
2015,26059,1384,522,37562869,113
2015,26061,1621,434,36560084,129
2015,26063,1255,485,31650601,128
2015,26065,13270,500,345026575,758
2015,26067,2036,479,50693506,119
2015,26069,1025,458,24404417,83
2015,26071,654,529,17985345,50
2015,26073,3195,463,76913950,184
2015,26075,6602,510,174988714,394
2015,26077,12718,518,342566436,709
2015,26079,424,468,10308692,43
2015,26081,35550,584,1080186305,1681
2015,26083,33,229,395440,9
2015,26085,178,422,3913525,25
2015,26087,2899,500,75390064,195
2015,26089,483,393,9882562,89
2015,26091,3653,477,90546333,251
2015,26093,7984,535,222161357,466
2015,26095,243,450,5697399,24
2015,26097,473,497,12220974,86
2015,26099,41252,559,1199117101,2391
2015,26101,1068,429,23828095,88
2015,26103,3655,429,81528189,241
2015,26105,1460,476,36112060,104
2015,26107,2078,540,58331320,114
2015,26109,604,448,14076262,59
2015,26111,3729,467,90583720,239
2015,26113,326,547,9250490,27
2015,26115,5801,469,141357074,318
2015,26117,2306,436,52245152,169
2015,26119,213,393,4341988,25
2015,26121,10718,476,265370487,454
2015,26123,1849,511,49097455,126
2015,26125,77427,633,2549350575,4818
2015,26127,702,385,14071492,78
2015,26129,1453,435,32883042,89
2015,26131,324,449,7559177,26
2015,26133,545,406,11492862,54
2015,26135,250,417,5420838,33
2015,26137,2197,520,59385838,97
2015,26139,10269,551,294375959,612
2015,26141,404,441,9271002,62
2015,26143,1203,519,32426410,98
2015,26145,11764,466,285199149,677
2015,26147,6482,480,161726641,413
2015,26149,2248,493,57584572,167
2015,26151,1739,515,46565574,127
2015,26153,348,456,8235861,39
2015,26155,2290,556,66248579,161
2015,26157,1495,462,35890649,116
2015,26159,2543,438,57876344,189
2015,26161,16226,560,472153687,923
2015,26163,67278,557,1947102393,5333
2015,26165,1813,472,44496484,118
2015,26999,9315,662,320818326,1932
2015,27001,579,404,12149811,64
2015,27003,15149,523,412064035,813
2015,27005,2096,575,62654385,142
2015,27007,2781,454,65631736,191
2015,27009,1692,543,47789989,103
2015,27011,185,363,3487929,30
2015,27013,5871,441,134701253,299
2015,27015,1635,440,37415391,103
2015,27017,1460,435,33057567,112
2015,27019,3329,506,87560058,198
2015,27021,1029,438,23444911,128
2015,27023,605,432,13584806,51
2015,27025,1672,486,42242368,143
2015,27027,2665,465,64488344,168
2015,27029,233,350,4239754,31
2015,27031,403,414,8669727,48
2015,27033,441,378,8675552,46
2015,27035,4606,522,125043314,327
2015,27037,23548,579,709028924,1169
2015,27039,450,343,8013829,40
2015,27041,2565,483,64400910,203
2015,27043,502,407,10622225,54
2015,27045,682,497,17625962,87
2015,27047,1847,527,50588200,120
2015,27049,2188,493,56123723,202
2015,27051,172,355,3162447,23
2015,27053,76768,642,2563284384,4055
2015,27055,478,353,8763633,49
2015,27057,944,424,20814674,88
2015,27059,1796,480,44839372,102
2015,27061,2199,502,57435742,180
2015,27063,270,373,5237823,36
2015,27065,503,445,11641130,38
2015,27067,2958,481,74022005,213
2015,27069,185,374,3603059,22
2015,27071,687,402,14340263,69
2015,27073,231,425,5099502,31
2015,27075,370,544,10456849,35
2015,27077,194,406,4101381,25
2015,27079,876,406,18481933,93
2015,27081,188,318,3106670,31
2015,27083,1734,457,41170508,110
2015,27085,2123,431,47536148,130
2015,27087,108,494,2764672,15
2015,27089,174,658,5950416,25
2015,27091,1264,411,27032229,85
2015,27093,784,427,17417398,71
2015,27095,1020,386,20455697,87
2015,27097,1466,464,35387886,125
2015,27099,1717,406,36224241,115
2015,27101,328,470,8002915,47
2015,27103,1122,497,28987495,62
2015,27105,1435,457,34089940,105
2015,27107,185,424,4074441,27
2015,27109,10484,498,271638279,525
2015,27111,2780,471,68100397,245
2015,27113,971,443,22370571,71
2015,27115,959,401,20003920,81
2015,27117,531,408,11261221,45
2015,27119,1319,445,30509306,104
2015,27121,402,597,12476681,42
2015,27123,27327,584,830248394,1523
2015,27125,98,470,2398051,15
2015,27127,701,430,15654635,55
2015,27129,432,407,9150829,52
2015,27131,2706,453,63695733,196
2015,27133,389,461,9321848,36
2015,27135,722,410,15387453,74
2015,27137,12085,469,294834463,851
2015,27139,4404,539,123401951,299
2015,27141,3306,521,89558088,177
2015,27143,311,261,4218279,51
2015,27145,11369,523,309290038,636
2015,27147,2911,453,68632719,159
2015,27149,519,541,14618595,40
2015,27151,316,350,5754500,34
